<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220531,075500,33225.35,33225.35,33216.04,33222.44,132
20220531,080000,33222.04,33231.90,33216.64,33222.90,283
20220531,080500,33223.14,33229.90,33217.14,33221.64,226
20220531,081000,33221.14,33232.90,33214.24,33229.04,242
20220531,081500,33227.90,33232.90,33223.14,33227.90,170
20220531,082000,33227.30,33244.97,33221.24,33241.46,197
20220531,082500,33241.35,33245.90,33232.14,33245.39,196
20220531,083000,33246.14,33251.97,33240.39,33244.64,214
20220531,083500,33245.14,33247.90,33218.24,33223.14,233
20220531,084000,33222.39,33227.14,33212.07,33214.24,218
20220531,084500,33213.97,33217.64,33209.04,33214.14,207
20220531,085000,33213.46,33226.78,33198.39,33206.14,209
20220531,085500,33207.14,33235.30,33203.04,33203.04,314
20220531,090000,33203.67,33224.98,33202.87,33202.98,386
20220531,090500,33202.60,33223.27,33183.90,33195.67,382
20220531,091000,33195.90,33198.93,33178.60,33188.27,358
20220531,091500,33187.77,33191.52,33144.71,33167.67,388
20220531,092000,33166.98,33183.27,33162.67,33182.52,385
20220531,092500,33181.77,33200.77,33179.87,33199.87,405
20220531,093000,33201.27,33205.77,33194.70,33196.70,320
20220531,093500,33197.55,33200.67,33168.13,33172.77,289
20220531,094000,33172.27,33178.93,33134.27,33134.27,349
20220531,094500,33134.77,33140.87,33092.27,33097.77,474
20220531,095000,33098.02,33117.93,33089.77,33104.60,355
20220531,095500,33103.67,33119.52,33097.60,33107.90,344
20220531,100000,33108.90,33122.77,33087.52,33096.77,807
20220531,100500,33097.52,33104.77,33055.77,33094.77,670
20220531,101000,33094.07,33098.87,33063.77,33085.90,698
20220531,101500,33086.27,33092.93,33044.90,33045.90,646
20220531,102000,33044.90,33071.77,33036.77,33070.90,574
20220531,102500,33071.14,33084.60,33054.27,33061.67,558
20220531,103000,33060.87,33080.52,33040.84,33069.27,539
20220531,103500,33069.52,33077.67,33036.02,33041.27,525
20220531,104000,33041.77,33063.07,33028.70,33061.27,438
20220531,104500,33061.77,33073.25,33030.77,33030.77,377
20220531,105000,33030.87,33048.07,33029.90,33038.98,346
20220531,105500,33039.67,33073.77,33037.87,33064.02,403
20220531,110000,33065.02,33133.98,33063.93,33128.27,627
20220531,110500,33127.77,33133.27,33113.43,33127.27,485
20220531,111000,33125.67,33132.07,33114.02,33121.27,377
20220531,111500,33119.77,33184.77,33119.77,33176.67,651
20220531,112000,33175.87,33194.27,33169.27,33188.77,493
20220531,112500,33187.93,33214.60,33174.90,33205.27,462
20220531,113000,33204.70,33213.77,33192.27,33200.90,381
20220531,113500,33199.90,33210.52,33179.60,33207.02,398
20220531,114000,33207.77,33237.27,33207.77,33218.27,480
20220531,114500,33217.27,33224.67,33184.90,33199.27,338
20220531,115000,33199.67,33204.77,33186.70,33190.77,300
20220531,115500,33190.90,33199.60,33162.27,33175.90,373
20220531,120000,33175.77,33175.87,33103.27,33115.27,661
20220531,120500,33113.90,33119.07,33093.02,33093.02,428
20220531,121000,33093.27,33099.27,33063.27,33065.87,568
20220531,121500,33068.27,33084.67,33057.27,33077.77,430
20220531,122000,33076.93,33110.77,33035.27,33035.67,564
20220531,122500,33034.93,33069.77,33030.50,33065.27,480
20220531,123000,33064.90,33075.97,33029.93,33033.52,459
20220531,123500,33032.47,33035.27,32966.54,32968.27,784
20220531,124000,32968.77,32981.43,32922.60,32946.93,720
20220531,124500,32946.77,32992.04,32941.90,32966.87,557
20220531,125000,32965.90,32978.89,32954.39,32964.02,476
20220531,125500,32964.77,32988.52,32960.87,32977.77,528
20220531,130000,32977.27,32981.93,32943.02,32953.90,450
20220531,130500,32954.87,32976.52,32932.60,32972.77,451
20220531,131000,32972.02,32992.60,32967.77,32976.90,394
20220531,131500,32977.77,32993.77,32974.27,32982.02,344
20220531,132000,32982.27,32993.67,32965.02,32987.02,338
20220531,132500,32986.90,33001.27,32976.87,32990.87,341
20220531,133000,32990.98,32997.52,32972.64,32984.77,356
20220531,133500,32985.77,33041.93,32984.55,33038.98,345
20220531,134000,33038.13,33080.60,33031.60,33076.27,515
20220531,134500,33075.67,33089.77,33041.90,33054.27,422
20220531,135000,33053.60,33061.02,33021.90,33034.27,399
20220531,135500,33033.87,33052.67,33026.87,33031.77,422
20220531,140000,33029.87,33073.77,33029.87,33063.27,503
20220531,140500,33063.02,33094.84,33061.77,33089.77,418
20220531,141000,33090.27,33106.55,33043.77,33046.60,450
20220531,141500,33045.77,33045.84,33024.54,33031.90,353
20220531,142000,33032.27,33042.27,33018.87,33018.87,419
20220531,142500,33016.67,33022.27,33002.77,33006.77,360
20220531,143000,33006.10,33024.52,33003.27,33018.87,367
20220531,143500,33019.27,33046.77,33015.64,33023.02,405
20220531,144000,33023.27,33027.77,33001.87,33006.67,311
20220531,144500,33006.77,33017.52,33005.27,33007.77,293
20220531,145000,33008.14,33010.07,32970.77,32976.52,379
20220531,145500,32975.77,33007.27,32972.60,33004.47,342
20220531,150000,33003.90,33007.98,32942.27,32949.93,537
20220531,150500,32949.77,32956.67,32936.27,32949.02,474
20220531,151000,32949.27,32964.67,32939.77,32964.67,447
20220531,151500,32963.37,32986.93,32945.39,32982.93,451
20220531,152000,32983.55,32987.77,32960.77,32960.93,335
20220531,152500,32961.60,32982.84,32949.60,32974.02,488
20220531,153000,32974.27,32977.87,32933.98,32942.55,460
20220531,153500,32942.77,32962.87,32938.36,32951.52,557
20220531,154000,32951.77,32955.02,32933.77,32946.52,599
20220531,154500,32947.07,32979.77,32939.43,32979.47,543
20220531,155000,32978.87,32983.05,32958.87,32962.10,533
20220531,155500,32961.67,32974.27,32934.77,32935.27,429
20220531,160000,32935.02,32981.07,32935.02,32963.77,556
20220531,160500,32965.77,32984.93,32963.17,32983.77,434
20220531,161000,32984.60,33030.16,32979.55,33028.77,628
20220531,161500,33029.60,33029.87,32988.55,32991.87,515
20220531,162000,32991.07,33016.77,32986.14,33016.27,560
20220531,162500,33015.98,33054.87,32994.36,32997.52,858
20220531,163000,32999.67,33008.47,32798.64,32805.57,1470
20220531,163500,32805.78,32853.40,32775.90,32789.27,1694
20220531,164000,32790.23,32801.57,32750.07,32756.73,1366
20220531,164500,32758.32,32831.73,32756.40,32785.67,1535
20220531,165000,32786.47,32870.93,32785.73,32856.67,1617
20220531,165500,32855.82,32906.73,32845.82,32863.57,1347
20220531,170000,32859.40,32895.07,32819.57,32821.82,1571
20220531,170500,32819.87,32874.57,32809.35,32833.40,1559
20220531,171000,32832.57,32903.57,32820.15,32900.57,1429
20220531,171500,32899.07,32948.57,32897.90,32946.32,1238
20220531,172000,32943.73,33032.23,32943.73,32974.16,1231
20220531,172500,32974.67,32983.78,32922.57,32927.73,1185
20220531,173000,32926.73,32997.67,32920.32,32958.57,1208
20220531,173500,32957.57,32985.82,32936.47,32958.73,1230
20220531,174000,32959.57,33018.73,32951.07,33007.44,1262
20220531,174500,33007.57,33035.73,32978.67,32979.67,1323
20220531,175000,32982.73,33030.07,32977.40,33022.57,1243
20220531,175500,33024.07,33040.64,32990.57,33012.57,1167
20220531,180000,33011.94,33054.47,33004.67,33046.19,1135
20220531,180500,33046.57,33050.32,32956.47,32982.47,1108
20220531,181000,32982.32,32991.07,32936.57,32936.73,1163
20220531,181500,32937.40,32954.47,32914.40,32929.73,1057
20220531,182000,32929.47,32957.57,32916.96,32934.78,991
20220531,182500,32936.27,32959.73,32918.07,32920.73,988
20220531,183000,32919.82,32949.78,32897.57,32921.57,1329
20220531,183500,32920.57,32988.93,32912.40,32988.35,1306
20220531,184000,32988.40,33018.78,32963.40,33002.73,1195
20220531,184500,33003.40,33037.19,33002.07,33030.40,1086
20220531,185000,33030.73,33098.73,33026.32,33088.73,1086
20220531,185500,33087.73,33132.87,33086.57,33123.73,1040
20220531,190000,33123.57,33186.73,33122.90,33181.57,1110
20220531,190500,33181.40,33183.99,33129.23,33131.35,1064
20220531,191000,33130.32,33146.93,33094.98,33096.27,963
20220531,191500,33095.57,33102.21,33049.47,33080.57,1187
20220531,192000,33083.57,33084.78,33037.73,33059.19,1087
20220531,192500,33058.87,33082.73,33054.90,33082.73,1035
20220531,193000,33082.35,33093.27,33062.90,33091.82,951
20220531,193500,33092.47,33149.23,33090.27,33141.47,960
20220531,194000,33141.57,33175.67,33137.40,33143.47,936
20220531,194500,33143.67,33155.82,33121.90,33137.21,926
20220531,195000,33137.73,33170.07,33134.87,33165.57,976
20220531,195500,33165.78,33179.27,33136.93,33143.57,1012
20220531,200000,33143.32,33154.73,33076.57,33098.67,1094
20220531,200500,33098.73,33174.73,33098.73,33162.57,1051
20220531,201000,33162.40,33162.57,33125.57,33133.57,1003
20220531,201500,33135.67,33135.67,33065.23,33080.57,1116
20220531,202000,33080.67,33088.21,33056.90,33064.87,999
20220531,202500,33065.32,33093.21,33046.35,33071.47,1101
20220531,203000,33068.57,33139.57,33062.07,33135.90,1118
20220531,203500,33135.18,33161.18,33108.40,33119.73,1176
20220531,204000,33120.47,33157.78,33113.57,33155.57,1100
20220531,204500,33154.90,33166.73,33123.57,33141.57,1138
20220531,205000,33139.90,33208.85,33134.32,33188.21,1061
20220531,205500,33188.07,33231.35,33183.44,33224.67,956
20220531,210000,33220.57,33238.73,33191.16,33191.16,1156
20220531,210500,33190.93,33207.27,33168.93,33201.73,1157
20220531,211000,33199.90,33215.90,33179.82,33192.21,1099
20220531,211500,33192.73,33219.27,33184.73,33218.40,1033
20220531,212000,33219.35,33230.78,33158.99,33181.78,1244
20220531,212500,33181.57,33183.57,33141.47,33174.40,1196
20220531,213000,33176.73,33190.57,33146.90,33147.19,1108
20220531,213500,33146.80,33181.73,33138.96,33160.57,1099
20220531,214000,33160.40,33165.96,33087.82,33094.90,1151
20220531,214500,33094.82,33094.82,33009.82,33039.21,1237
20220531,215000,33038.73,33054.21,32985.47,32988.57,1240
20220531,215500,32988.73,33030.19,32961.07,33007.07,1304
20220531,220000,33007.27,33011.27,32938.40,32982.67,1324
20220531,220500,32982.27,33035.40,32952.18,33028.57,1323
20220531,221000,33027.35,33036.57,32988.57,33033.47,1236
20220531,221500,33031.57,33107.13,33026.93,33032.10,1350
20220531,222000,33033.78,33097.78,33029.21,33084.73,1157
20220531,222500,33085.23,33102.40,33062.32,33089.07,1182
20220531,223000,33089.47,33156.78,33088.73,33139.47,1138
20220531,223500,33141.23,33147.21,33105.90,33125.87,1112
20220531,224000,33125.47,33151.47,33068.35,33071.57,1250
20220531,224500,33069.57,33103.57,33047.23,33072.47,1221
20220531,225000,33071.67,33151.67,33055.40,33064.40,1388
20220531,225500,33064.73,33067.57,32963.92,33026.57,1433
20220531,230000,33023.44,33025.93,32958.93,32959.52,993
20220531,230500,32960.39,33007.90,32913.60,33000.77,712
20220531,231000,33000.27,33067.98,32999.77,33023.02,641
20220531,231500,33024.02,33034.60,33005.60,33023.87,321
20220531,232000,33024.90,33036.02,33016.90,33033.02,242
20220531,232500,33033.77,33042.93,33007.02,33042.93,261
20220531,233000,33044.52,33044.52,33022.77,33030.90,186
20220531,233500,33030.27,33041.93,33025.90,33041.93,166
20220531,234000,33041.90,33051.67,33038.27,33043.77,145
20220531,234500,33042.90,33061.93,33035.90,33060.77,170
20220531,235000,33059.90,33069.52,33056.90,33061.67,186
20220531,235500,33059.90,33063.27,33046.90,33059.91,151
20220601,010000,33074.53,33094.53,33070.53,33077.53,208
20220601,010500,33078.64,33086.59,33075.89,33078.49,191
20220601,011000,33079.18,33079.18,33068.64,33074.04,132
20220601,011500,33073.56,33082.56,33063.53,33063.89,131
20220601,012000,33063.32,33066.08,33058.89,33063.56,108
20220601,012500,33063.89,33072.09,33049.23,33071.29,147
20220601,013000,33073.39,33085.39,33073.29,33077.23,167
20220601,013500,33076.75,33098.23,33074.75,33098.23,156
20220601,014000,33099.06,33102.52,33084.39,33085.39,109
20220601,014500,33086.23,33111.56,33085.75,33108.39,132
20220601,015000,33108.56,33111.39,33095.14,33098.89,153
20220601,015500,33098.49,33116.74,33098.49,33110.02,112
20220601,020000,33110.23,33117.27,33101.53,33107.39,140
20220601,020500,33108.14,33111.29,33090.39,33096.89,142
20220601,021000,33097.56,33103.69,33090.32,33098.89,109
20220601,021500,33098.64,33102.39,33089.49,33094.53,97
20220601,022000,33095.29,33101.61,33089.39,33101.26,99
20220601,022500,33101.18,33112.89,33100.64,33112.89,100
20220601,023000,33112.39,33116.98,33109.39,33113.61,114
20220601,023500,33113.49,33113.61,33094.17,33094.49,110
20220601,024000,33093.53,33127.61,33093.12,33127.49,141
20220601,024500,33127.14,33149.53,33126.09,33144.39,214
20220601,025000,33144.23,33157.39,33144.23,33151.53,189
20220601,025500,33151.39,33162.09,33146.39,33159.89,223
20220601,030000,33159.76,33185.60,33159.56,33180.76,375
20220601,030500,33181.01,33194.46,33179.60,33185.26,242
20220601,031000,33184.86,33186.76,33174.86,33186.76,197
20220601,031500,33186.51,33189.01,33172.26,33175.76,252
20220601,032000,33174.93,33190.86,33172.86,33185.76,206
20220601,032500,33185.26,33194.76,33184.26,33186.51,142
20220601,033000,33185.76,33194.26,33180.26,33193.76,167
20220601,033500,33193.26,33193.26,33173.55,33181.60,199
20220601,034000,33181.69,33192.84,33181.69,33190.26,131
20220601,034500,33189.76,33192.84,33184.76,33192.76,98
20220601,035000,33192.55,33194.86,33187.76,33192.76,137
20220601,035500,33192.53,33194.76,33181.01,33183.76,127
20220601,040000,33185.17,33194.76,33175.60,33194.43,214
20220601,040500,33194.61,33199.66,33188.76,33197.69,129
20220601,041000,33199.17,33224.76,33199.17,33217.66,212
20220601,041500,33217.53,33229.60,33214.12,33224.60,232
20220601,042000,33223.86,33226.26,33213.98,33213.98,146
20220601,042500,33213.76,33217.93,33208.45,33210.76,144
20220601,043000,33210.10,33212.99,33194.86,33194.86,270
20220601,043500,33194.06,33215.49,33183.76,33212.26,381
20220601,044000,33212.53,33212.53,33194.69,33203.53,299
20220601,044500,33204.76,33214.26,33199.26,33201.86,298
20220601,045000,33202.26,33214.51,33201.10,33207.86,248
20220601,045500,33207.98,33217.60,33201.69,33201.69,221
20220601,050000,33203.49,33203.93,33190.76,33196.76,278
20220601,050500,33196.60,33201.55,33184.01,33191.01,276
20220601,051000,33191.93,33201.93,33191.26,33198.76,223
20220601,051500,33198.86,33206.51,33198.26,33202.60,190
20220601,052000,33202.56,33214.99,33196.86,33202.26,191
20220601,052500,33201.76,33203.66,33191.01,33192.93,138
20220601,053000,33192.66,33199.93,33189.76,33196.60,295
20220601,053500,33196.66,33202.51,33190.54,33201.76,223
20220601,054000,33201.66,33201.66,33192.86,33196.98,117
20220601,054500,33196.54,33198.26,33186.69,33187.26,176
20220601,055000,33186.76,33191.76,33162.60,33167.51,278
20220601,055500,33167.26,33172.26,33155.69,33160.26,265
20220601,060000,33161.26,33162.76,33140.76,33149.93,283
20220601,060500,33150.76,33151.86,33138.16,33139.60,218
20220601,061000,33140.93,33150.84,33138.56,33143.76,196
20220601,061500,33143.53,33151.51,33140.46,33149.46,157
20220601,062000,33148.35,33162.86,33144.55,33151.26,167
20220601,062500,33151.39,33161.66,33150.26,33154.76,155
20220601,063000,33154.55,33156.26,33149.76,33151.76,154
20220601,063500,33150.93,33151.66,33143.64,33149.55,131
20220601,064000,33149.66,33151.98,33143.76,33146.76,98
20220601,064500,33147.43,33166.10,33146.76,33165.76,127
20220601,065000,33166.11,33166.51,33157.86,33159.26,126
20220601,065500,33159.46,33160.66,33157.06,33158.76,85
20220601,070000,33158.86,33169.84,33158.86,33168.51,88
20220601,070500,33168.76,33170.60,33119.76,33124.76,238
20220601,071000,33125.60,33126.51,33113.26,33121.86,296
20220601,071500,33122.66,33124.26,33115.69,33123.73,183
20220601,072000,33124.60,33136.01,33122.51,33134.84,140
20220601,072500,33134.26,33141.57,33129.39,33137.76,170
20220601,073000,33139.26,33140.76,33132.86,33133.26,122
20220601,073500,33133.01,33151.26,33130.26,33151.26,160
20220601,074000,33151.12,33152.43,33143.26,33147.86,108
20220601,074500,33147.76,33153.98,33139.86,33144.60,128
20220601,075000,33144.46,33146.06,33136.01,33144.26,140
20220601,075500,33143.76,33167.93,33143.26,33166.76,212
20220601,080000,33166.54,33177.26,33162.76,33175.86,267
20220601,080500,33175.76,33195.98,33175.06,33180.26,317
20220601,081000,33179.76,33181.93,33164.26,33166.26,200
20220601,081500,33166.66,33171.93,33148.60,33150.86,217
20220601,082000,33151.26,33153.89,33129.51,33132.76,241
20220601,082500,33133.51,33139.06,33128.06,33129.39,244
20220601,083000,33129.76,33130.26,33069.66,33070.66,455
20220601,083500,33070.76,33089.76,33069.86,33082.86,369
20220601,084000,33082.35,33093.93,33080.53,33083.86,263
20220601,084500,33084.76,33090.26,33054.93,33056.26,375
20220601,085000,33055.86,33075.60,33052.66,33054.66,364
20220601,085500,33054.86,33077.76,33050.26,33077.76,285
20220601,090000,33078.89,33095.61,33059.39,33095.39,425
20220601,090500,33094.75,33127.14,33094.29,33127.14,382
20220601,091000,33126.09,33148.56,33122.09,33127.39,325
20220601,091500,33126.89,33135.59,33110.18,33110.49,383
20220601,092000,33111.49,33139.39,33107.64,33137.29,341
20220601,092500,33136.56,33137.39,33117.32,33118.89,328
20220601,093000,33120.89,33125.49,33116.14,33117.39,225
20220601,093500,33116.29,33130.89,33101.23,33122.56,419
20220601,094000,33122.29,33148.89,33122.18,33144.89,342
20220601,094500,33144.49,33161.23,33136.49,33160.89,313
20220601,095000,33160.49,33160.49,33141.64,33146.89,237
20220601,095500,33146.27,33154.53,33143.53,33152.53,232
20220601,100000,33152.39,33183.56,33131.69,33158.29,874
20220601,100500,33158.89,33181.61,33137.53,33158.64,697
20220601,101000,33159.29,33188.89,33150.64,33167.64,640
20220601,101500,33167.89,33181.89,33158.53,33171.39,554
20220601,102000,33171.61,33177.29,33140.53,33158.89,511
20220601,102500,33158.49,33178.29,33148.39,33164.39,500
20220601,103000,33162.56,33194.39,33146.64,33192.39,546
20220601,103500,33192.56,33201.14,33170.23,33170.64,409
20220601,104000,33169.89,33177.61,33107.89,33121.53,602
20220601,104500,33122.53,33139.29,33111.53,33134.49,429
20220601,105000,33135.39,33147.39,33114.89,33121.49,414
20220601,105500,33122.29,33152.29,33122.29,33134.89,416
20220601,110000,33135.52,33146.23,33121.64,33127.53,441
20220601,110500,33127.49,33133.29,33065.39,33099.49,751
20220601,111000,33098.29,33098.39,33056.12,33056.18,636
20220601,111500,33057.14,33074.89,33055.39,33064.47,473
20220601,112000,33063.61,33085.09,33050.14,33079.89,492
20220601,112500,33080.39,33089.39,33071.29,33085.23,402
